label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.491605,0.388296,-0.000000,0.509993,0.452677,-0.021775,0.567653,0.493127,-0.026519,0.623860,0.494890,-0.029625,0.663704,0.504673,-0.029183,0.614018,0.457364,-0.012518,0.651346,0.442610,-0.039609,0.610124,0.436184,-0.049614,0.579459,0.438928,-0.050846,0.610142,0.408898,-0.009866,0.642769,0.394081,-0.041235,0.590597,0.400155,-0.045000,0.562380,0.410115,-0.039504,0.601396,0.365924,-0.012000,0.634262,0.348898,-0.046542,0.582695,0.363124,-0.039539,0.554400,0.376772,-0.025279,0.587616,0.323495,-0.015373,0.614242,0.311882,-0.040449,0.578769,0.327110,-0.036903,0.556716,0.342361,-0.027360
A,0.489459,0.375313,-0.000000,0.508738,0.442056,-0.022721,0.564641,0.482977,-0.027856,0.621908,0.486517,-0.031381,0.663160,0.497484,-0.031046,0.611927,0.449158,-0.010541,0.652273,0.435343,-0.038736,0.610861,0.427159,-0.050420,0.580278,0.428888,-0.052822,0.609544,0.400748,-0.007602,0.646512,0.386042,-0.039972,0.594579,0.388746,-0.045210,0.565084,0.397074,-0.040574,0.602467,0.357818,-0.009789,0.636564,0.339401,-0.044953,0.585894,0.349626,-0.038647,0.557049,0.362664,-0.024510,0.590969,0.315664,-0.013442,0.618526,0.301045,-0.038311,0.583873,0.313115,-0.035040,0.561086,0.328919,-0.025660
A,0.492245,0.374491,-0.000000,0.509512,0.440503,-0.022116,0.566840,0.483123,-0.027275,0.624240,0.487972,-0.031021,0.663825,0.500058,-0.031190,0.615413,0.451319,-0.011942,0.653958,0.436048,-0.040762,0.612140,0.427128,-0.052395,0.581284,0.429940,-0.054511,0.612749,0.401369,-0.009342,0.646764,0.386516,-0.042153,0.594092,0.390036,-0.046389,0.565234,0.400196,-0.041034,0.605463,0.357097,-0.011790,0.639603,0.340417,-0.047793,0.587425,0.351170,-0.040702,0.558273,0.364016,-0.025974,0.593707,0.313112,-0.015569,0.621679,0.301545,-0.041462,0.585180,0.314521,-0.037917,0.561682,0.329527,-0.028095
A,0.492406,0.368835,-0.000000,0.510236,0.434040,-0.023831,0.565630,0.476532,-0.029807,0.621892,0.481438,-0.033978,0.662752,0.491511,-0.034423,0.614188,0.443558,-0.012932,0.652828,0.429596,-0.042050,0.611415,0.420613,-0.053793,0.579746,0.422647,-0.055774,0.611689,0.394245,-0.009638,0.645927,0.379635,-0.042819,0.593753,0.382607,-0.047567,0.564363,0.392895,-0.042230,0.604458,0.350473,-0.011542,0.637788,0.333697,-0.047379,0.586337,0.344266,-0.040692,0.557432,0.357667,-0.026099,0.592164,0.307551,-0.014942,0.619614,0.295351,-0.040506,0.583883,0.307847,-0.036965,0.560958,0.323028,-0.027110
A,0.493373,0.368545,-0.000000,0.509895,0.434400,-0.025587,0.564677,0.479062,-0.032559,0.621941,0.483313,-0.037454,0.663084,0.494388,-0.037987,0.616521,0.444118,-0.014736,0.656965,0.430690,-0.045223,0.613469,0.422085,-0.056637,0.582404,0.424523,-0.058110,0.613535,0.395192,-0.010759,0.647025,0.380649,-0.044683,0.593412,0.384284,-0.048016,0.566916,0.395462,-0.041709,0.605976,0.351413,-0.012336,0.639336,0.335598,-0.049682,0.586641,0.346620,-0.041195,0.559847,0.360455,-0.025079,0.593677,0.307590,-0.015543,0.621180,0.296049,-0.042380,0.583907,0.310087,-0.038039,0.561875,0.325490,-0.027225
A,0.493075,0.369616,-0.000000,0.512860,0.436325,-0.025227,0.567716,0.478848,-0.032601,0.624417,0.484200,-0.038174,0.665528,0.496092,-0.039345,0.617180,0.444282,-0.014801,0.659024,0.430516,-0.046297,0.615338,0.421507,-0.058509,0.583508,0.423412,-0.060398,0.613999,0.396022,-0.011361,0.649739,0.380518,-0.046452,0.596016,0.383314,-0.050117,0.568152,0.394417,-0.043753,0.606302,0.352590,-0.013549,0.640278,0.335396,-0.051277,0.588474,0.346112,-0.042591,0.561543,0.360761,-0.026131,0.593937,0.309326,-0.017436,0.622319,0.296243,-0.043826,0.585918,0.310077,-0.039032,0.563724,0.325869,-0.027922
A,0.491299,0.369313,-0.000000,0.512511,0.436256,-0.024199,0.569576,0.475986,-0.031938,0.626579,0.484935,-0.038324,0.657881,0.516358,-0.040127,0.616973,0.448674,-0.011446,0.657798,0.427683,-0.042253,0.613396,0.418125,-0.054407,0.583152,0.422552,-0.056833,0.614838,0.398723,-0.008578,0.650350,0.377940,-0.043276,0.596204,0.379302,-0.046858,0.568767,0.389897,-0.040690,0.607645,0.353861,-0.011348,0.640098,0.333847,-0.049520,0.587738,0.342084,-0.041190,0.560690,0.356181,-0.024841,0.596160,0.309889,-0.015675,0.623208,0.295881,-0.042141,0.586559,0.308445,-0.037640,0.564131,0.324233,-0.026689
A,0.494097,0.376294,-0.000000,0.517074,0.441022,-0.023131,0.572334,0.475369,-0.030157,0.626727,0.478128,-0.037107,0.665581,0.496079,-0.041116,0.619415,0.443299,-0.005033,0.657957,0.427800,-0.038263,0.618492,0.415081,-0.054789,0.582016,0.417444,-0.058485,0.615443,0.395439,-0.002702,0.648200,0.378962,-0.040432,0.596964,0.376988,-0.049044,0.561001,0.388184,-0.043825,0.606629,0.352414,-0.006461,0.635044,0.335689,-0.046047,0.583051,0.343733,-0.041973,0.549192,0.360889,-0.026555,0.592843,0.311718,-0.011704,0.619349,0.297078,-0.038702,0.583744,0.308562,-0.035599,0.558270,0.327052,-0.024551
A,0.495214,0.380857,-0.000000,0.513861,0.445523,-0.018735,0.572095,0.482789,-0.022691,0.625235,0.484070,-0.026651,0.662063,0.498782,-0.028581,0.618361,0.445791,-0.005710,0.652824,0.432845,-0.034386,0.614906,0.423540,-0.049074,0.579114,0.425041,-0.052826,0.614179,0.396388,-0.004807,0.645510,0.383522,-0.038972,0.595585,0.386929,-0.048381,0.558366,0.396232,-0.045081,0.604670,0.353694,-0.008658,0.634295,0.338845,-0.044292,0.583070,0.352133,-0.042217,0.547762,0.368043,-0.029951,0.589242,0.313246,-0.013512,0.614294,0.302394,-0.039359,0.578815,0.317018,-0.038159,0.552550,0.335212,-0.029509
B,0.424642,0.514430,0.000000,0.458900,0.582194,-0.014607,0.514124,0.613292,-0.016795,0.562686,0.591811,-0.019106,0.597125,0.570649,-0.021336,0.573418,0.595453,-0.000547,0.634982,0.599823,-0.012367,0.672146,0.596125,-0.024626,0.704562,0.589816,-0.033756,0.581261,0.552738,-0.003972,0.648283,0.555401,-0.013645,0.692297,0.553192,-0.026513,0.728389,0.547739,-0.036135,0.577072,0.512573,-0.010672,0.642626,0.510667,-0.021347,0.682372,0.510703,-0.032896,0.716234,0.509111,-0.040662,0.561779,0.468721,-0.019179,0.614825,0.465129,-0.029538,0.647889,0.466419,-0.035919,0.678342,0.468044,-0.040094
B,0.437139,0.477791,0.000000,0.462352,0.540121,-0.014998,0.511424,0.572905,-0.016849,0.558192,0.551370,-0.017831,0.587193,0.524355,-0.018759,0.568310,0.556240,-0.003257,0.624514,0.562762,-0.012499,0.660461,0.562427,-0.022219,0.691657,0.559232,-0.029868,0.578111,0.517162,-0.005062,0.641181,0.521388,-0.012021,0.681618,0.521458,-0.022023,0.713635,0.518030,-0.029568,0.576436,0.479895,-0.009702,0.637788,0.482042,-0.018319,0.675489,0.484440,-0.028552,0.706672,0.484186,-0.035280,0.564465,0.438529,-0.015987,0.614546,0.439823,-0.025127,0.645008,0.442770,-0.030604,0.671864,0.444882,-0.033929
B,0.434649,0.436956,0.000000,0.464630,0.498042,-0.014468,0.516272,0.529852,-0.016153,0.563709,0.502543,-0.017275,0.592405,0.472282,-0.018366,0.572497,0.512240,-0.001731,0.629655,0.518034,-0.011481,0.665665,0.518076,-0.021591,0.696814,0.515275,-0.029488,0.580607,0.472409,-0.004230,0.643680,0.477108,-0.012199,0.685021,0.477674,-0.023195,0.718457,0.474466,-0.031490,0.576883,0.434830,-0.009689,0.638649,0.435729,-0.019422,0.676220,0.437832,-0.030508,0.707678,0.437706,-0.037798,0.563204,0.391877,-0.016740,0.613494,0.391859,-0.026582,0.644940,0.394867,-0.032928,0.674132,0.398325,-0.037061
B,0.433288,0.428703,0.000000,0.462479,0.489443,-0.013438,0.515841,0.518458,-0.014324,0.563887,0.491599,-0.014937,0.591894,0.459807,-0.015748,0.572293,0.504262,-0.000965,0.629938,0.509213,-0.010542,0.666299,0.508324,-0.020793,0.697722,0.505159,-0.028899,0.580395,0.464651,-0.003793,0.643650,0.468128,-0.011621,0.685362,0.467896,-0.022901,0.719456,0.464577,-0.031482,0.576123,0.427014,-0.009431,0.637654,0.427736,-0.019314,0.675000,0.428568,-0.030609,0.706463,0.426998,-0.038006,0.561840,0.384505,-0.016558,0.612549,0.383964,-0.026547,0.643873,0.386194,-0.032819,0.672604,0.388669,-0.036865
B,0.435440,0.432785,0.000000,0.464982,0.492736,-0.015788,0.518561,0.521532,-0.017969,0.566879,0.491463,-0.019310,0.593663,0.455676,-0.020791,0.574587,0.506375,-0.004596,0.632430,0.509991,-0.015049,0.669828,0.509720,-0.025619,0.702386,0.507506,-0.034018,0.583266,0.465222,-0.006842,0.647404,0.467097,-0.015608,0.689120,0.467491,-0.026769,0.722427,0.465794,-0.035122,0.579271,0.427260,-0.011978,0.640956,0.425994,-0.022632,0.679344,0.427780,-0.033911,0.711473,0.427981,-0.041261,0.564748,0.385451,-0.018833,0.614923,0.384043,-0.029517,0.646325,0.386027,-0.036009,0.675073,0.388210,-0.040193
B,0.436101,0.430854,0.000000,0.464918,0.490638,-0.015733,0.519814,0.519312,-0.017558,0.568342,0.488471,-0.018394,0.594915,0.453432,-0.019201,0.575688,0.504518,-0.004135,0.633094,0.508466,-0.014494,0.670306,0.506421,-0.025130,0.702251,0.501716,-0.033291,0.584644,0.462181,-0.005743,0.647781,0.464927,-0.013868,0.689395,0.464908,-0.024667,0.723135,0.462545,-0.032645,0.580813,0.423549,-0.010192,0.641747,0.422568,-0.019502,0.679454,0.425798,-0.030165,0.711150,0.426789,-0.037224,0.566242,0.381695,-0.016406,0.616364,0.380829,-0.025595,0.647450,0.384297,-0.031268,0.675795,0.388345,-0.034900
B,0.427308,0.424612,0.000000,0.461508,0.487463,-0.015342,0.513745,0.518428,-0.017889,0.561683,0.489991,-0.020005,0.590469,0.455778,-0.022434,0.571093,0.499470,-0.001032,0.629992,0.504138,-0.011738,0.666919,0.503079,-0.023473,0.698889,0.501071,-0.032554,0.579370,0.458608,-0.003476,0.643746,0.461679,-0.012080,0.685966,0.460965,-0.024798,0.719948,0.458935,-0.034691,0.575513,0.419266,-0.009037,0.637678,0.418780,-0.019382,0.675734,0.420467,-0.031706,0.707074,0.421342,-0.040014,0.561210,0.375899,-0.016325,0.611179,0.377458,-0.025614,0.641539,0.379426,-0.031493,0.669020,0.381408,-0.035678
B,0.427411,0.425061,0.000000,0.461704,0.487658,-0.014706,0.516077,0.515424,-0.017121,0.564943,0.486175,-0.019112,0.593441,0.452289,-0.021446,0.570088,0.498197,-0.001905,0.628332,0.502620,-0.012898,0.665337,0.502084,-0.024604,0.697337,0.500302,-0.033527,0.578306,0.457458,-0.004523,0.642527,0.459727,-0.013267,0.684802,0.459267,-0.025475,0.718707,0.457136,-0.034866,0.574434,0.418108,-0.010114,0.636783,0.417168,-0.020577,0.674694,0.419058,-0.032297,0.705616,0.419849,-0.039945,0.560079,0.375174,-0.017327,0.611026,0.375523,-0.026631,0.641985,0.377527,-0.032180,0.669236,0.379532,-0.035946
B,0.425116,0.423950,0.000000,0.460151,0.486823,-0.014875,0.515088,0.517351,-0.016995,0.563661,0.484022,-0.018712,0.590672,0.445317,-0.020714,0.569858,0.499467,-0.000717,0.627629,0.502779,-0.011108,0.664688,0.500857,-0.022505,0.697158,0.497545,-0.031461,0.578101,0.458166,-0.003568,0.641860,0.459863,-0.011813,0.684171,0.458983,-0.024094,0.718562,0.456612,-0.033854,0.574349,0.418516,-0.009504,0.636132,0.417226,-0.019742,0.674300,0.418841,-0.031838,0.706054,0.419692,-0.040100,0.560309,0.374930,-0.017156,0.610078,0.375776,-0.026213,0.640538,0.377624,-0.031917,0.667936,0.379458,-0.036192
B,0.426899,0.418393,0.000000,0.456162,0.478407,-0.015540,0.509734,0.507303,-0.018001,0.558232,0.478385,-0.019817,0.585520,0.443611,-0.021486,0.568270,0.494569,-0.002416,0.626756,0.498888,-0.012914,0.663899,0.495749,-0.024274,0.695908,0.490544,-0.033054,0.576987,0.453437,-0.004134,0.639946,0.455301,-0.012118,0.681998,0.454114,-0.023465,0.716287,0.451153,-0.032304,0.573468,0.414822,-0.008897,0.634581,0.412646,-0.017732,0.671703,0.414546,-0.028190,0.702608,0.414628,-0.035459,0.559549,0.373468,-0.015597,0.609455,0.371289,-0.023880,0.640510,0.372719,-0.029073,0.668689,0.374609,-0.032732
B,0.423088,0.426513,0.000000,0.457132,0.486800,-0.014931,0.511353,0.517545,-0.016197,0.561097,0.493890,-0.017101,0.593231,0.469198,-0.017665,0.572350,0.493125,0.001283,0.629455,0.497783,-0.008608,0.664715,0.496356,-0.019884,0.696261,0.493448,-0.028657,0.579695,0.452015,-0.000650,0.642779,0.454621,-0.008259,0.683978,0.454401,-0.019746,0.718303,0.451766,-0.028621,0.574736,0.414980,-0.005823,0.635797,0.412384,-0.015031,0.671941,0.413350,-0.025498,0.702651,0.412404,-0.032516,0.558565,0.374397,-0.012882,0.608296,0.371688,-0.021902,0.639184,0.372604,-0.027426,0.667654,0.374108,-0.031021
B,0.438921,0.453668,0.000000,0.467512,0.512643,-0.016684,0.519111,0.543537,-0.019312,0.566663,0.519294,-0.020934,0.597194,0.493822,-0.022342,0.578834,0.519565,-0.003547,0.635638,0.520410,-0.014224,0.671930,0.516637,-0.025211,0.703132,0.511406,-0.033501,0.586360,0.478337,-0.004973,0.648965,0.478664,-0.013286,0.689774,0.477213,-0.024236,0.722490,0.473186,-0.032304,0.582070,0.441156,-0.009522,0.642181,0.439567,-0.019159,0.679840,0.440349,-0.029345,0.711206,0.439159,-0.035974,0.567126,0.400524,-0.015963,0.616922,0.396767,-0.025703,0.648152,0.398548,-0.031211,0.676326,0.400783,-0.034490
B,0.425336,0.407705,0.000000,0.461330,0.474055,-0.014191,0.518844,0.503508,-0.016641,0.569118,0.472915,-0.018919,0.598316,0.436329,-0.021967,0.579382,0.477830,-0.003005,0.641328,0.480463,-0.014984,0.681474,0.477832,-0.027884,0.716504,0.473404,-0.037783,0.587206,0.434818,-0.006878,0.656946,0.436154,-0.016176,0.702158,0.434255,-0.029069,0.738997,0.430511,-0.039035,0.581816,0.394261,-0.013549,0.649437,0.391165,-0.024314,0.690723,0.390677,-0.036110,0.724745,0.388944,-0.043953,0.564753,0.350225,-0.021821,0.619204,0.349850,-0.031343,0.652273,0.351053,-0.036317,0.681421,0.352027,-0.039670
B,0.376097,0.405027,0.000000,0.424897,0.482651,-0.025810,0.493796,0.521646,-0.034597,0.558949,0.476124,-0.042590,0.598004,0.430546,-0.050591,0.575900,0.487798,-0.009161,0.652836,0.487576,-0.028131,0.700479,0.480307,-0.047640,0.744561,0.473359,-0.062913,0.584897,0.434116,-0.011975,0.670024,0.433618,-0.027685,0.726446,0.430037,-0.047605,0.775618,0.426154,-0.064005,0.578008,0.385840,-0.019407,0.660287,0.377037,-0.035828,0.711946,0.374720,-0.053593,0.756564,0.371891,-0.066844,0.556716,0.334680,-0.029969,0.621959,0.327404,-0.044048,0.663284,0.324977,-0.053666,0.701803,0.322856,-0.061642
B,0.357463,0.436313,0.000000,0.401295,0.518442,-0.029456,0.478350,0.563774,-0.038515,0.546991,0.518950,-0.045925,0.585838,0.466763,-0.053619,0.571923,0.518883,-0.016088,0.653327,0.518922,-0.034652,0.702505,0.512991,-0.053331,0.747106,0.507103,-0.068835,0.579405,0.463562,-0.018684,0.671076,0.462918,-0.033487,0.728135,0.460102,-0.052496,0.776101,0.453382,-0.068983,0.568608,0.413315,-0.025945,0.656611,0.408483,-0.043023,0.710405,0.406762,-0.061979,0.757204,0.401625,-0.076634,0.543249,0.360603,-0.036558,0.613286,0.352750,-0.053612,0.657919,0.350810,-0.066023,0.700168,0.346817,-0.076275
B,0.359609,0.416778,0.000000,0.404072,0.499673,-0.028191,0.482375,0.545263,-0.035974,0.550621,0.498695,-0.042100,0.586179,0.443061,-0.048714,0.572801,0.499911,-0.015702,0.655144,0.500272,-0.032944,0.704633,0.494798,-0.050659,0.749078,0.488769,-0.065589,0.580284,0.443453,-0.018343,0.671641,0.442385,-0.031931,0.729260,0.439461,-0.050447,0.777581,0.432530,-0.066717,0.569470,0.392767,-0.025338,0.657594,0.386907,-0.041065,0.711738,0.385430,-0.060005,0.758906,0.380471,-0.074975,0.543992,0.339901,-0.035552,0.613657,0.330595,-0.051349,0.658093,0.328642,-0.063355,0.700195,0.324993,-0.073602
B,0.357569,0.413594,0.000000,0.403525,0.493478,-0.028523,0.481572,0.535134,-0.037411,0.547796,0.486284,-0.044903,0.584821,0.434192,-0.052554,0.570064,0.494296,-0.015478,0.651770,0.493703,-0.035944,0.703042,0.485706,-0.055762,0.748758,0.476193,-0.071269,0.577997,0.436194,-0.018633,0.669298,0.431989,-0.035727,0.731871,0.425889,-0.055986,0.784335,0.416901,-0.072396,0.567835,0.384578,-0.026430,0.656249,0.374520,-0.044373,0.711357,0.372746,-0.063109,0.758603,0.368660,-0.076945,0.542469,0.331812,-0.037505,0.611966,0.321802,-0.053959,0.655905,0.317962,-0.064928,0.696596,0.312211,-0.073614
B,0.356341,0.413013,0.000000,0.402437,0.492630,-0.028247,0.477706,0.529642,-0.036572,0.543771,0.483382,-0.043675,0.586705,0.440216,-0.050301,0.564593,0.494642,-0.011215,0.649397,0.494487,-0.030924,0.700804,0.486870,-0.049763,0.745815,0.477887,-0.064203,0.572448,0.437983,-0.013644,0.665544,0.435411,-0.030404,0.727621,0.430229,-0.049766,0.777680,0.422685,-0.064929,0.563068,0.386704,-0.021138,0.652533,0.377403,-0.039051,0.707409,0.377077,-0.056530,0.752702,0.374851,-0.068756,0.538468,0.332409,-0.031900,0.609431,0.323045,-0.049290,0.655233,0.320326,-0.060249,0.697107,0.317073,-0.068005
B,0.356504,0.404896,0.000000,0.401638,0.485145,-0.029163,0.478920,0.526369,-0.036667,0.546129,0.482326,-0.042532,0.586479,0.436717,-0.048245,0.564622,0.488661,-0.012976,0.648537,0.488732,-0.030728,0.699561,0.481272,-0.048700,0.745424,0.473459,-0.063525,0.573141,0.431139,-0.014678,0.665465,0.428075,-0.029546,0.725585,0.423027,-0.048664,0.775886,0.416264,-0.064912,0.564300,0.379431,-0.021229,0.652602,0.371798,-0.037227,0.706332,0.370668,-0.055923,0.752897,0.367678,-0.070489,0.540692,0.326911,-0.031246,0.608566,0.318641,-0.046943,0.651942,0.315537,-0.058773,0.692912,0.311868,-0.068647
B,0.356379,0.394975,0.000000,0.401659,0.475399,-0.032308,0.475286,0.523259,-0.043115,0.543912,0.482655,-0.051936,0.587439,0.436640,-0.060603,0.566635,0.490822,-0.016803,0.649986,0.496082,-0.038078,0.700576,0.490187,-0.059020,0.746228,0.483288,-0.075397,0.576942,0.432650,-0.018216,0.668370,0.434217,-0.035905,0.729866,0.431632,-0.057928,0.782211,0.427113,-0.075879,0.568637,0.379649,-0.024671,0.656574,0.377064,-0.042914,0.710932,0.378548,-0.063374,0.757972,0.377804,-0.078757,0.544315,0.325006,-0.034735,0.611396,0.320366,-0.052108,0.654897,0.319325,-0.064491,0.695631,0.316976,-0.074246
B,0.356419,0.389433,0.000000,0.397848,0.471588,-0.028491,0.474741,0.522101,-0.037009,0.546242,0.481267,-0.043577,0.585578,0.428452,-0.050319,0.562421,0.495680,-0.016900,0.646625,0.502342,-0.034904,0.698238,0.499303,-0.052797,0.743096,0.495073,-0.067551,0.574245,0.438032,-0.019239,0.667094,0.444232,-0.033449,0.725859,0.445024,-0.051344,0.773552,0.441381,-0.066721,0.566955,0.384370,-0.025990,0.656070,0.386466,-0.041202,0.710229,0.389913,-0.059212,0.756646,0.389594,-0.073424,0.544679,0.327855,-0.036033,0.614080,0.325353,-0.051237,0.658556,0.327073,-0.062732,0.700356,0.326917,-0.072366
B,0.351648,0.378548,0.000000,0.391025,0.459077,-0.028740,0.464214,0.510810,-0.038289,0.533007,0.475266,-0.046025,0.573893,0.425652,-0.054192,0.555922,0.488077,-0.018241,0.637567,0.493661,-0.038508,0.689919,0.489530,-0.058207,0.736281,0.483981,-0.073861,0.567780,0.432670,-0.021518,0.658568,0.438067,-0.038519,0.719854,0.437811,-0.059241,0.771513,0.433169,-0.075814,0.560401,0.380024,-0.029074,0.649531,0.379163,-0.047352,0.704620,0.381022,-0.066911,0.752278,0.379416,-0.081102,0.538000,0.322259,-0.039694,0.609126,0.320625,-0.057051,0.653613,0.322401,-0.068775,0.695100,0.322521,-0.077712
B,0.343935,0.377886,0.000000,0.384237,0.458206,-0.030368,0.459018,0.509192,-0.039618,0.528675,0.469800,-0.046661,0.568419,0.418556,-0.053683,0.549779,0.483753,-0.017308,0.630701,0.488627,-0.036502,0.683046,0.483781,-0.055450,0.729179,0.477849,-0.070653,0.561863,0.426512,-0.019243,0.652081,0.429925,-0.035047,0.713135,0.428545,-0.054732,0.764821,0.424629,-0.070416,0.554395,0.373943,-0.025702,0.641861,0.370161,-0.042533,0.696444,0.371838,-0.061132,0.744246,0.371297,-0.074735,0.531162,0.317288,-0.035520,0.601198,0.315037,-0.051656,0.645164,0.315696,-0.062522,0.686539,0.315041,-0.070768
B,0.333073,0.378481,0.000000,0.376062,0.459880,-0.030394,0.449148,0.508711,-0.040643,0.517155,0.469431,-0.048931,0.559262,0.419886,-0.057280,0.541114,0.481570,-0.017070,0.623656,0.486854,-0.037329,0.675524,0.481787,-0.057235,0.721922,0.475399,-0.072945,0.552096,0.424972,-0.019346,0.644312,0.427951,-0.036125,0.705841,0.426728,-0.056770,0.757824,0.422234,-0.073279,0.544009,0.371938,-0.026323,0.633595,0.369109,-0.044261,0.688492,0.370211,-0.063779,0.736055,0.368740,-0.077928,0.520583,0.315468,-0.036626,0.590818,0.312995,-0.053771,0.635036,0.312725,-0.065493,0.676459,0.310996,-0.074352
B,0.334831,0.382065,0.000000,0.376943,0.462730,-0.031308,0.451582,0.511228,-0.042080,0.519790,0.471736,-0.050913,0.561055,0.420233,-0.059805,0.542231,0.480941,-0.019352,0.625203,0.487161,-0.040714,0.677071,0.481925,-0.060900,0.723052,0.475476,-0.076840,0.552843,0.424019,-0.021677,0.645339,0.426413,-0.039456,0.707820,0.425117,-0.060263,0.760013,0.420926,-0.077169,0.544228,0.370802,-0.028772,0.633944,0.368260,-0.047514,0.688473,0.371265,-0.067359,0.735152,0.371787,-0.082062,0.520309,0.314809,-0.039328,0.589028,0.310749,-0.057714,0.633429,0.310471,-0.070554,0.674744,0.308304,-0.080447
B,0.328732,0.370294,0.000000,0.372680,0.449866,-0.031444,0.445616,0.501617,-0.043330,0.515115,0.461189,-0.053156,0.557817,0.409126,-0.063171,0.538222,0.471597,-0.021299,0.620620,0.475034,-0.043353,0.673128,0.467450,-0.064191,0.719867,0.459343,-0.080593,0.548953,0.413922,-0.024011,0.640862,0.415360,-0.042277,0.703103,0.412335,-0.063708,0.755488,0.406618,-0.081061,0.539888,0.360778,-0.031256,0.629406,0.356342,-0.049956,0.684014,0.356480,-0.069772,0.731347,0.354566,-0.084604,0.514793,0.304279,-0.041902,0.583909,0.298972,-0.059909,0.628495,0.297809,-0.072221,0.670169,0.294918,-0.081720
B,0.330980,0.370056,0.000000,0.373790,0.451846,-0.029083,0.448141,0.497932,-0.039250,0.513701,0.457653,-0.047793,0.553209,0.407203,-0.056649,0.538476,0.467988,-0.018557,0.621751,0.470967,-0.040458,0.673618,0.464412,-0.061032,0.719594,0.456601,-0.076821,0.547317,0.411596,-0.021662,0.639676,0.412265,-0.040294,0.702413,0.409246,-0.061453,0.754618,0.403246,-0.078005,0.538089,0.358806,-0.029256,0.628299,0.353802,-0.048758,0.684295,0.353832,-0.068363,0.731359,0.351730,-0.082191,0.513952,0.302435,-0.039946,0.583697,0.298277,-0.058289,0.628677,0.297332,-0.070254,0.669859,0.294560,-0.079007
B,0.334441,0.369645,0.000000,0.374104,0.449703,-0.026813,0.449220,0.495588,-0.035936,0.513652,0.458459,-0.043648,0.554164,0.406719,-0.051703,0.538397,0.468159,-0.018249,0.622682,0.474360,-0.039811,0.675143,0.468451,-0.059171,0.720450,0.458881,-0.073467,0.546974,0.411736,-0.022322,0.640092,0.415616,-0.040325,0.702301,0.411605,-0.059740,0.753781,0.402352,-0.074327,0.537444,0.358871,-0.030573,0.628377,0.356703,-0.048824,0.684615,0.355941,-0.065799,0.731677,0.350820,-0.077351,0.513232,0.300500,-0.041675,0.586374,0.297349,-0.058808,0.632878,0.298854,-0.068514,0.675276,0.298007,-0.075027
